"yyyymmdd"	"conds"	"hour"	"min"	"dewpti"	"dewptm"	"fog"	"hail"	"heatindexi"	"heatindexm"	"hum"	"icon"	"metar"	"precipi"	"precipm"	"pressurei"	"pressurem"	"rain"	"snow"	"tempi"	"tempm"	"thunder"	"tornado"	"visi"	"vism"	"wdird"	"wdire"	"wgusti"	"wgustm"	"windchilli"	"windchillm"	"wspdi"	"wspdm"
"20130312"	"Overcast"	"06"	"54"	"42.1"	"5.6"	"0"	"0"	"-9999"	"-9999"	"97"	"cloudy"	"METAR KBOS 121054Z 16005KT 9SM BKN007 OVC014 06/06 A3008 RMK AO2 SLP185 T00610056"	"-9999.00"	"-9999.00"	"30.08"	"1018.5"	"0"	"0"	"43.0"	"6.1"	"0"	"0"	"9.0"	"14.5"	"160"	"SSE"	"-9999.0"	"-9999.0"	"39.5"	"4.2"	"5.8"	"9.3"	
"20130312"	"Overcast"	"07"	"20"	"41.0"	"5.0"	"0"	"0"	"-9999"	"-9999"	"93"	"cloudy"	"SPECI KBOS 121120Z 15006KT 8SM SCT007 OVC014 06/05 A3007 RMK AO2"	"-9999.00"	"-9999.00"	"30.07"	"1018.2"	"0"	"0"	"42.8"	"6.0"	"0"	"0"	"8.0"	"12.9"	"150"	"SSE"	"-9999.0"	"-9999.0"	"38.6"	"3.7"	"6.9"	"11.1"	
"20130312"	"Overcast"	"07"	"54"	"43.0"	"6.1"	"0"	"0"	"-9999"	"-9999"	"100"	"cloudy"	"METAR KBOS 121154Z 16006KT 8SM SCT007 OVC014 06/06 A3006 RMK AO2 SLP179 T00610061 10067 20039 58007"	"-9999.00"	"-9999.00"	"30.06"	"1017.9"	"0"	"0"	"43.0"	"6.1"	"0"	"0"	"8.0"	"12.9"	"160"	"SSE"	"-9999.0"	"-9999.0"	"38.8"	"3.8"	"6.9"	"11.1"	
"20130312"	"Overcast"	"08"	"28"	"44.6"	"7.0"	"0"	"0"	"-9999"	"-9999"	"100"	"cloudy"	"SPECI KBOS 121228Z 16008KT 8SM BKN008 OVC014 07/07 A3006 RMK AO2"	"-9999.00"	"-9999.00"	"30.06"	"1017.8"	"0"	"0"	"44.6"	"7.0"	"0"	"0"	"8.0"	"12.9"	"160"	"SSE"	"-9999.0"	"-9999.0"	"39.7"	"4.3"	"9.2"	"14.8"	
"20130312"	"Overcast"	"08"	"54"	"44.1"	"6.7"	"0"	"0"	"-9999"	"-9999"	"97"	"cloudy"	"METAR KBOS 121254Z 16007KT 9SM FEW008 OVC011 07/07 A3006 RMK AO2 SLP178 T00720067"	"-9999.00"	"-9999.00"	"30.06"	"1017.8"	"0"	"0"	"45.0"	"7.2"	"0"	"0"	"9.0"	"14.5"	"160"	"SSE"	"-9999.0"	"-9999.0"	"40.6"	"4.8"	"8.1"	"13.0"	
"20130312"	"Overcast"	"09"	"06"	"44.6"	"7.0"	"0"	"0"	"-9999"	"-9999"	"100"	"cloudy"	"SPECI KBOS 121306Z 16006KT 9SM OVC009 07/07 A3006 RMK AO2"	"-9999.00"	"-9999.00"	"30.06"	"1017.8"	"0"	"0"	"44.6"	"7.0"	"0"	"0"	"9.0"	"14.5"	"160"	"SSE"	"-9999.0"	"-9999.0"	"40.7"	"4.9"	"6.9"	"11.1"	
"20130312"	"Overcast"	"09"	"54"	"46.0"	"7.8"	"0"	"0"	"-9999"	"-9999"	"93"	"cloudy"	"METAR KBOS 121354Z 18011KT 10SM OVC009 09/08 A3006 RMK AO2 SLP179 T00890078"	"-9999.00"	"-9999.00"	"30.06"	"1017.9"	"0"	"0"	"48.0"	"8.9"	"0"	"0"	"10.0"	"16.1"	"180"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"12.7"	"20.4"	
"20130312"	"Overcast"	"10"	"54"	"46.0"	"7.8"	"0"	"0"	"-9999"	"-9999"	"97"	"cloudy"	"METAR KBOS 121454Z 17008KT 8SM OVC009 08/08 A3004 RMK AO2 SLP170 T00830078 58008"	"-9999.00"	"-9999.00"	"30.04"	"1017.0"	"0"	"0"	"46.9"	"8.3"	"0"	"0"	"8.0"	"12.9"	"170"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"9.2"	"14.8"	
"20130312"	"Overcast"	"11"	"33"	"46.4"	"8.0"	"0"	"0"	"-9999"	"-9999"	"100"	"cloudy"	"SPECI KBOS 121533Z 17008KT 9SM OVC011 08/08 A3003 RMK AO2"	"-9999.00"	"-9999.00"	"30.03"	"1016.8"	"0"	"0"	"46.4"	"8.0"	"0"	"0"	"9.0"	"14.5"	"170"	"South"	"-9999.0"	"-9999.0"	"41.9"	"5.5"	"9.2"	"14.8"	
"20130312"	"Overcast"	"11"	"54"	"46.0"	"7.8"	"0"	"0"	"-9999"	"-9999"	"93"	"cloudy"	"METAR KBOS 121554Z 17009KT 9SM BKN013 OVC050 09/08 A3001 RMK AO2 SLP162 T00890078"	"-9999.00"	"-9999.00"	"30.01"	"1016.2"	"0"	"0"	"48.0"	"8.9"	"0"	"0"	"9.0"	"14.5"	"170"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"10.4"	"16.7"	
"20130312"	"Overcast"	"12"	"19"	"46.4"	"8.0"	"0"	"0"	"-9999"	"-9999"	"93"	"cloudy"	"SPECI KBOS 121619Z 16008KT 10SM OVC015 09/08 A3000 RMK AO2"	"-9999.00"	"-9999.00"	"30.00"	"1015.8"	"0"	"0"	"48.2"	"9.0"	"0"	"0"	"10.0"	"16.1"	"160"	"SSE"	"-9999.0"	"-9999.0"	"-999"	"-999"	"9.2"	"14.8"	
"20130312"	"Overcast"	"12"	"54"	"46.9"	"8.3"	"0"	"0"	"-9999"	"-9999"	"89"	"cloudy"	"METAR KBOS 121654Z 16010KT 10SM BKN022 OVC060 10/08 A2998 RMK AO2 SLP153 T01000083"	"-9999.00"	"-9999.00"	"29.99"	"1015.3"	"0"	"0"	"50.0"	"10.0"	"0"	"0"	"10.0"	"16.1"	"160"	"SSE"	"-9999.0"	"-9999.0"	"-999"	"-999"	"11.5"	"18.5"	
"20130312"	"Overcast"	"13"	"01"	"46.4"	"8.0"	"0"	"0"	"-9999"	"-9999"	"87"	"cloudy"	"SPECI KBOS 121701Z 16010KT 10SM SCT032 OVC060 10/08 A2998 RMK AO2"	"-9999.00"	"-9999.00"	"29.98"	"1015.1"	"0"	"0"	"50.0"	"10.0"	"0"	"0"	"10.0"	"16.1"	"160"	"SSE"	"-9999.0"	"-9999.0"	"-999"	"-999"	"11.5"	"18.5"	
"20130312"	"Overcast"	"13"	"54"	"46.9"	"8.3"	"0"	"0"	"-9999"	"-9999"	"86"	"cloudy"	"METAR KBOS 121754Z 17010KT 10SM FEW024 BKN060 OVC140 11/08 A2995 RMK AO2 SLP142 T01060083 10106 20061 58028"	"-9999.00"	"-9999.00"	"29.95"	"1014.2"	"0"	"0"	"51.1"	"10.6"	"0"	"0"	"10.0"	"16.1"	"170"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"11.5"	"18.5"	
"20130312"	"Overcast"	"14"	"54"	"48.0"	"8.9"	"0"	"0"	"-9999"	"-9999"	"83"	"cloudy"	"METAR KBOS 121854Z 18012KT 10SM FEW025 BKN050 OVC060 12/09 A2993 RMK AO2 SLP133 T01170089"	"-9999.00"	"-9999.00"	"29.93"	"1013.3"	"0"	"0"	"53.1"	"11.7"	"0"	"0"	"10.0"	"16.1"	"180"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"13.8"	"22.2"	
"20130312"	"Overcast"	"15"	"54"	"48.0"	"8.9"	"0"	"0"	"-9999"	"-9999"	"86"	"cloudy"	"METAR KBOS 121954Z 17014KT 10SM FEW025 SCT042 OVC048 11/09 A2989 RMK AO2 SLP122 T01110089"	"-9999.00"	"-9999.00"	"29.89"	"1012.2"	"0"	"0"	"52.0"	"11.1"	"0"	"0"	"10.0"	"16.1"	"170"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"16.1"	"25.9"	
"20130312"	"Light Rain"	"16"	"46"	"46.4"	"8.0"	"0"	"0"	"-9999"	"-9999"	"82"	"rain"	"SPECI KBOS 122046Z 16015KT 7SM -RA BKN019 BKN033 OVC055 11/08 A2987 RMK AO2 RAB30 P0000"	"0.00"	"0.0"	"29.87"	"1011.4"	"1"	"0"	"51.8"	"11.0"	"0"	"0"	"7.0"	"11.3"	"160"	"SSE"	"-9999.0"	"-9999.0"	"-999"	"-999"	"17.3"	"27.8"	
"20130312"	"Light Rain"	"16"	"54"	"46.9"	"8.3"	"0"	"0"	"-9999"	"-9999"	"89"	"rain"	"METAR KBOS 122054Z 16014KT 6SM -RA BR BKN018 BKN033 OVC050 10/08 A2987 RMK AO2 RAB30 SLP115 P0000 60000 T01000083 56027"	"0.00"	"0.0"	"29.87"	"1011.5"	"1"	"0"	"50.0"	"10.0"	"0"	"0"	"6.0"	"9.7"	"160"	"SSE"	"-9999.0"	"-9999.0"	"-999"	"-999"	"16.1"	"25.9"	
"20130312"	"Light Rain"	"17"	"54"	"48.0"	"8.9"	"0"	"0"	"-9999"	"-9999"	"93"	"rain"	"METAR KBOS 122154Z 16016KT 7SM -RA BKN015 BKN025 OVC046 10/09 A2984 RMK AO2 SLP103 P0001 T01000089"	"0.01"	"0.3"	"29.84"	"1010.3"	"1"	"0"	"50.0"	"10.0"	"0"	"0"	"7.0"	"11.3"	"160"	"SSE"	"-9999.0"	"-9999.0"	"-999"	"-999"	"18.4"	"29.6"	
"20130312"	"Light Rain"	"18"	"13"	"48.2"	"9.0"	"0"	"0"	"-9999"	"-9999"	"94"	"rain"	"SPECI KBOS 122213Z 16016KT 7SM -RA BKN014 BKN021 OVC080 10/09 A2982 RMK AO2 P0000"	"0.00"	"0.0"	"29.82"	"1009.7"	"1"	"0"	"50.0"	"10.0"	"0"	"0"	"7.0"	"11.3"	"160"	"SSE"	"-9999.0"	"-9999.0"	"-999"	"-999"	"18.4"	"29.6"	
"20130312"	"Rain"	"18"	"54"	"48.0"	"8.9"	"0"	"0"	"-9999"	"-9999"	"93"	"rain"	"METAR KBOS 122254Z 16015KT 6SM RA BR BKN011 OVC016 10/09 A2980 RMK AO2 SLP091 P0003 T01000089"	"0.03"	"0.8"	"29.80"	"1009.1"	"1"	"0"	"50.0"	"10.0"	"0"	"0"	"6.0"	"9.7"	"160"	"SSE"	"-9999.0"	"-9999.0"	"-999"	"-999"	"17.3"	"27.8"	
"20130312"	"Rain"	"19"	"07"	"48.2"	"9.0"	"0"	"0"	"-9999"	"-9999"	"94"	"rain"	"SPECI KBOS 122307Z 16013KT 5SM RA BR FEW011 OVC015 10/09 A2980 RMK AO2 P0001"	"0.01"	"0.3"	"29.80"	"1009.0"	"1"	"0"	"50.0"	"10.0"	"0"	"0"	"5.0"	"8.0"	"160"	"SSE"	"-9999.0"	"-9999.0"	"-999"	"-999"	"15.0"	"24.1"	
"20130312"	"Rain"	"19"	"54"	"50.0"	"10.0"	"0"	"0"	"-9999"	"-9999"	"93"	"rain"	"METAR KBOS 122354Z 17018KT 4SM RA BR FEW011 BKN015 OVC036 11/10 A2977 RMK AO2 SLP082 P0011 60015 T01110100 10117 20100 58022"	"0.11"	"2.8"	"29.78"	"1008.2"	"1"	"0"	"52.0"	"11.1"	"0"	"0"	"4.0"	"6.4"	"170"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"20.7"	"33.3"	
"20130312"	"Light Rain"	"20"	"26"	"50.0"	"10.0"	"0"	"0"	"-9999"	"-9999"	"94"	"rain"	"SPECI KBOS 130026Z 16018G29KT 4SM -RA BR BKN013 OVC034 11/10 A2975 RMK AO2 PK WND 16029/0021 P0009"	"0.09"	"2.3"	"29.75"	"1007.3"	"1"	"0"	"51.8"	"11.0"	"0"	"0"	"4.0"	"6.4"	"160"	"SSE"	"33.4"	"53.7"	"-999"	"-999"	"20.7"	"33.3"	
"20130312"	"Light Rain"	"20"	"47"	"48.2"	"9.0"	"0"	"0"	"-9999"	"-9999"	"94"	"rain"	"SPECI KBOS 130047Z 17018KT 4SM -RA BR SCT013 BKN028 OVC037 10/09 A2974 RMK AO2 PK WND 16029/0021 CIG 012 E P0010"	"0.10"	"2.5"	"29.74"	"1007.0"	"1"	"0"	"50.0"	"10.0"	"0"	"0"	"4.0"	"6.4"	"170"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"20.7"	"33.3"	
"20130312"	"Light Rain"	"20"	"54"	"50.0"	"10.0"	"0"	"0"	"-9999"	"-9999"	"96"	"rain"	"METAR KBOS 130054Z 17018KT 4SM -RA BR SCT011 SCT016 OVC026 11/10 A2975 RMK AO2 PK WND 16029/0021 CIG 014 E SLP073 P0010 T01060100"	"0.10"	"2.5"	"29.75"	"1007.3"	"1"	"0"	"51.1"	"10.6"	"0"	"0"	"4.0"	"6.4"	"170"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"20.7"	"33.3"	
"20130312"	"Light Rain"	"21"	"14"	"51.8"	"11.0"	"0"	"0"	"-9999"	"-9999"	"100"	"rain"	"SPECI KBOS 130114Z 19014KT 4SM -RA BR BKN010 OVC015 11/11 A2975 RMK AO2 P0002"	"0.02"	"0.5"	"29.75"	"1007.3"	"1"	"0"	"51.8"	"11.0"	"0"	"0"	"4.0"	"6.4"	"190"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"16.1"	"25.9"	
"20130312"	"Light Rain"	"21"	"36"	"51.8"	"11.0"	"0"	"0"	"-9999"	"-9999"	"100"	"rain"	"SPECI KBOS 130136Z 19011KT 5SM -RA BR SCT010 OVC015 11/11 A2975 RMK AO2 P0004"	"0.04"	"1.0"	"29.75"	"1007.3"	"1"	"0"	"51.8"	"11.0"	"0"	"0"	"5.0"	"8.0"	"190"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"12.7"	"20.4"	
"20130312"	"Light Rain"	"21"	"54"	"51.1"	"10.6"	"0"	"0"	"-9999"	"-9999"	"97"	"rain"	"METAR KBOS 130154Z 19012KT 9SM -RA SCT010 OVC015 11/11 A2975 RMK AO2 SLP073 P0004 T01110106"	"0.04"	"1.0"	"29.75"	"1007.3"	"1"	"0"	"52.0"	"11.1"	"0"	"0"	"9.0"	"14.5"	"190"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"13.8"	"22.2"	
"20130312"	"Light Drizzle"	"22"	"54"	"50.0"	"10.0"	"0"	"0"	"-9999"	"-9999"	"96"	"rain"	"METAR KBOS 130254Z 20014KT 10SM -DZ OVC011 11/10 A2975 RMK AO2 RAE36DZB36 SLP072 P0000 60014 T01060100 56010"	"0.00"	"0.0"	"29.75"	"1007.2"	"0"	"0"	"51.1"	"10.6"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"-9999.0"	"-9999.0"	"-999"	"-999"	"16.1"	"25.9"	
"20130312"	"Light Drizzle"	"23"	"16"	"50.0"	"10.0"	"0"	"0"	"-9999"	"-9999"	"94"	"rain"	"SPECI KBOS 130316Z 21010G18KT 10SM -DZ OVC009 11/10 A2975 RMK AO2 P0000"	"0.00"	"0.0"	"29.75"	"1007.3"	"0"	"0"	"51.8"	"11.0"	"0"	"0"	"10.0"	"16.1"	"210"	"SSW"	"20.7"	"33.3"	"-999"	"-999"	"11.5"	"18.5"	
"20130312"	"Light Drizzle"	"23"	"54"	"50.0"	"10.0"	"0"	"0"	"-9999"	"-9999"	"100"	"rain"	"METAR KBOS 130354Z 21008KT 10SM -DZ OVC007 10/10 A2974 RMK AO2 SLP071 P0000 T01000100"	"0.00"	"0.0"	"29.74"	"1007.1"	"0"	"0"	"50.0"	"10.0"	"0"	"0"	"10.0"	"16.1"	"210"	"SSW"	"-9999.0"	"-9999.0"	"-999"	"-999"	"9.2"	"14.8"	
"20130311"	"Overcast"	"00"	"12"	"30.2"	"-1.0"	"0"	"0"	"-9999"	"-9999"	"81"	"cloudy"	"SPECI KBOS 110412Z 20005KT 10SM OVC016 02/M01 A3033 RMK AO2"	"-9999.00"	"-9999.00"	"30.33"	"1027.0"	"0"	"0"	"35.6"	"2.0"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"-9999.0"	"-9999.0"	"30.7"	"-0.7"	"5.8"	"9.3"	
"20130311"	"Overcast"	"00"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"85"	"cloudy"	"METAR KBOS 110454Z 20007KT 10SM OVC016 02/M01 A3033 RMK AO2 SLP269 T00171006 400281022"	"-9999.00"	"-9999.00"	"30.33"	"1026.9"	"0"	"0"	"35.1"	"1.7"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"-9999.0"	"-9999.0"	"28.6"	"-1.9"	"8.1"	"13.0"	
"20130311"	"Overcast"	"01"	"21"	"30.2"	"-1.0"	"0"	"0"	"-9999"	"-9999"	"81"	"cloudy"	"SPECI KBOS 110521Z 18006KT 10SM OVC014 02/M01 A3032 RMK AO2"	"-9999.00"	"-9999.00"	"30.32"	"1026.6"	"0"	"0"	"35.6"	"2.0"	"0"	"0"	"10.0"	"16.1"	"180"	"South"	"-9999.0"	"-9999.0"	"29.9"	"-1.2"	"6.9"	"11.1"	
"20130311"	"Overcast"	"01"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"85"	"cloudy"	"METAR KBOS 110554Z 21007KT 10SM OVC012 02/M01 A3034 RMK AO2 SLP272 T00171006 10022 20017 55001"	"-9999.00"	"-9999.00"	"30.34"	"1027.2"	"0"	"0"	"35.1"	"1.7"	"0"	"0"	"10.0"	"16.1"	"210"	"SSW"	"-9999.0"	"-9999.0"	"28.6"	"-1.9"	"8.1"	"13.0"	
"20130311"	"Overcast"	"02"	"54"	"32.0"	"0.0"	"0"	"0"	"-9999"	"-9999"	"89"	"cloudy"	"METAR KBOS 110654Z 20005KT 10SM OVC012 02/00 A3033 RMK AO2 SLP270 T00170000"	"-9999.00"	"-9999.00"	"30.33"	"1027.0"	"0"	"0"	"35.1"	"1.7"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"-9999.0"	"-9999.0"	"30.1"	"-1.1"	"5.8"	"9.3"	
"20130311"	"Overcast"	"03"	"54"	"32.0"	"0.0"	"0"	"0"	"-9999"	"-9999"	"89"	"cloudy"	"METAR KBOS 110754Z 19009KT 10SM OVC012 02/00 A3027 RMK AO2 SLP249 T00170000"	"-9999.00"	"-9999.00"	"30.27"	"1024.9"	"0"	"0"	"35.1"	"1.7"	"0"	"0"	"10.0"	"16.1"	"190"	"South"	"-9999.0"	"-9999.0"	"27.4"	"-2.6"	"10.4"	"16.7"	
"20130311"	"Overcast"	"04"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"85"	"cloudy"	"METAR KBOS 110854Z 22009KT 10SM OVC012 02/M01 A3029 RMK AO2 SLP255 T00171006 55017"	"-9999.00"	"-9999.00"	"30.29"	"1025.5"	"0"	"0"	"35.1"	"1.7"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"-9999.0"	"-9999.0"	"27.4"	"-2.6"	"10.4"	"16.7"	
"20130311"	"Overcast"	"05"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"85"	"cloudy"	"METAR KBOS 110954Z 20010KT 10SM OVC012 02/M01 A3027 RMK AO2 SLP248 T00171006"	"-9999.00"	"-9999.00"	"30.27"	"1024.8"	"0"	"0"	"35.1"	"1.7"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"-9999.0"	"-9999.0"	"26.9"	"-2.9"	"11.5"	"18.5"	
"20130311"	"Overcast"	"06"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"85"	"cloudy"	"METAR KBOS 111054Z 23007KT 10SM OVC012 02/M01 A3028 RMK AO2 SLP254 T00171006"	"-9999.00"	"-9999.00"	"30.28"	"1025.4"	"0"	"0"	"35.1"	"1.7"	"0"	"0"	"10.0"	"16.1"	"230"	"SW"	"-9999.0"	"-9999.0"	"28.6"	"-1.9"	"8.1"	"13.0"	
"20130311"	"Overcast"	"07"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"85"	"cloudy"	"METAR KBOS 111154Z 20008KT 10SM OVC012 02/M01 A3027 RMK AO2 SLP251 BINOVC T00171006 10017 20017 56004"	"-9999.00"	"-9999.00"	"30.27"	"1025.1"	"0"	"0"	"35.1"	"1.7"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"-9999.0"	"-9999.0"	"27.9"	"-2.3"	"9.2"	"14.8"	
"20130311"	"Overcast"	"08"	"54"	"32.0"	"0.0"	"0"	"0"	"-9999"	"-9999"	"82"	"cloudy"	"METAR KBOS 111254Z 22009KT 10SM OVC012 03/00 A3027 RMK AO2 SLP251 BINOVC T00280000"	"-9999.00"	"-9999.00"	"30.27"	"1025.1"	"0"	"0"	"37.0"	"2.8"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"-9999.0"	"-9999.0"	"29.8"	"-1.2"	"10.4"	"16.7"	
"20130311"	"Scattered Clouds"	"09"	"49"	"33.8"	"1.0"	"0"	"0"	"-9999"	"-9999"	"87"	"partlycloudy"	"SPECI KBOS 111349Z 24011KT 10SM FEW014 SCT200 03/01 A3027 RMK AO2"	"-9999.00"	"-9999.00"	"30.27"	"1024.9"	"0"	"0"	"37.4"	"3.0"	"0"	"0"	"10.0"	"16.1"	"240"	"WSW"	"-9999.0"	"-9999.0"	"29.3"	"-1.5"	"12.7"	"20.4"	
"20130311"	"Scattered Clouds"	"09"	"54"	"33.1"	"0.6"	"0"	"0"	"-9999"	"-9999"	"79"	"partlycloudy"	"METAR KBOS 111354Z 23011KT 10SM FEW014 SCT200 04/01 A3027 RMK AO2 SLP249 T00390006"	"-9999.00"	"-9999.00"	"30.27"	"1024.9"	"0"	"0"	"39.0"	"3.9"	"0"	"0"	"10.0"	"16.1"	"230"	"SW"	"-9999.0"	"-9999.0"	"31.4"	"-0.3"	"12.7"	"20.4"	
"20130311"	"Scattered Clouds"	"10"	"54"	"35.1"	"1.7"	"0"	"0"	"-9999"	"-9999"	"76"	"partlycloudy"	"METAR KBOS 111454Z 23010KT 10SM FEW025 SCT140 SCT200 06/02 A3027 RMK AO2 SLP248 T00560017 56003"	"-9999.00"	"-9999.00"	"30.27"	"1024.8"	"0"	"0"	"42.1"	"5.6"	"0"	"0"	"10.0"	"16.1"	"230"	"SW"	"-9999.0"	"-9999.0"	"35.7"	"2.0"	"11.5"	"18.5"	
"20130311"	"Mostly Cloudy"	"11"	"54"	"36.0"	"2.2"	"0"	"0"	"-9999"	"-9999"	"73"	"mostlycloudy"	"METAR KBOS 111554Z 20007KT 10SM SCT140 BKN200 07/02 A3026 RMK AO2 SLP246 T00670022"	"-9999.00"	"-9999.00"	"30.26"	"1024.6"	"0"	"0"	"44.1"	"6.7"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"-9999.0"	"-9999.0"	"39.5"	"4.2"	"8.1"	"13.0"	
"20130311"	"Mostly Cloudy"	"12"	"54"	"36.0"	"2.2"	"0"	"0"	"-9999"	"-9999"	"71"	"mostlycloudy"	"METAR KBOS 111654Z 18009KT 10SM BKN140 BKN200 07/02 A3025 RMK AO2 SLP242 T00720022"	"-9999.00"	"-9999.00"	"30.25"	"1024.2"	"0"	"0"	"45.0"	"7.2"	"0"	"0"	"10.0"	"16.1"	"180"	"South"	"-9999.0"	"-9999.0"	"39.7"	"4.3"	"10.4"	"16.7"	
"20130311"	"Mostly Cloudy"	"13"	"54"	"36.0"	"2.2"	"0"	"0"	"-9999"	"-9999"	"68"	"mostlycloudy"	"METAR KBOS 111754Z 19009KT 9SM BKN140 BKN200 08/02 A3024 RMK AO2 SLP238 T00780022 10078 20017 58010"	"-9999.00"	"-9999.00"	"30.24"	"1023.8"	"0"	"0"	"46.0"	"7.8"	"0"	"0"	"9.0"	"14.5"	"190"	"South"	"-9999.0"	"-9999.0"	"41.0"	"5.0"	"10.4"	"16.7"	
"20130311"	"Mostly Cloudy"	"14"	"54"	"37.9"	"3.3"	"0"	"0"	"-9999"	"-9999"	"71"	"mostlycloudy"	"METAR KBOS 111854Z 18008KT 10SM BKN140 BKN200 08/03 A3021 RMK AO2 SLP229 T00830033"	"-9999.00"	"-9999.00"	"30.21"	"1022.9"	"0"	"0"	"46.9"	"8.3"	"0"	"0"	"10.0"	"16.1"	"180"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"9.2"	"14.8"	
"20130311"	"Mostly Cloudy"	"15"	"54"	"39.0"	"3.9"	"0"	"0"	"-9999"	"-9999"	"69"	"mostlycloudy"	"METAR KBOS 111954Z 19010KT 10SM BKN140 BKN200 09/04 A3020 RMK AO2 SLP224 T00940039"	"-9999.00"	"-9999.00"	"30.19"	"1022.4"	"0"	"0"	"48.9"	"9.4"	"0"	"0"	"10.0"	"16.1"	"190"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"11.5"	"18.5"	
"20130311"	"Mostly Cloudy"	"16"	"54"	"37.9"	"3.3"	"0"	"0"	"-9999"	"-9999"	"68"	"mostlycloudy"	"METAR KBOS 112054Z 17008KT 10SM BKN140 BKN200 09/03 A3018 RMK AO2 SLP220 T00890033 56018"	"-9999.00"	"-9999.00"	"30.18"	"1022.0"	"0"	"0"	"48.0"	"8.9"	"0"	"0"	"10.0"	"16.1"	"170"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"9.2"	"14.8"	
"20130311"	"Mostly Cloudy"	"17"	"54"	"37.0"	"2.8"	"0"	"0"	"-9999"	"-9999"	"68"	"mostlycloudy"	"METAR KBOS 112154Z 19009KT 10SM BKN130 BKN220 08/03 A3018 RMK AO2 SLP219 T00830028"	"-9999.00"	"-9999.00"	"30.18"	"1021.9"	"0"	"0"	"46.9"	"8.3"	"0"	"0"	"10.0"	"16.1"	"190"	"South"	"-9999.0"	"-9999.0"	"-999"	"-999"	"10.4"	"16.7"	
"20130311"	"Mostly Cloudy"	"18"	"54"	"37.9"	"3.3"	"0"	"0"	"-9999"	"-9999"	"76"	"mostlycloudy"	"METAR KBOS 112254Z 20012KT 10SM BKN130 BKN220 07/03 A3019 RMK AO2 SLP221 T00720033"	"-9999.00"	"-9999.00"	"30.19"	"1022.1"	"0"	"0"	"45.0"	"7.2"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"-9999.0"	"-9999.0"	"38.5"	"3.6"	"13.8"	"22.2"	
"20130311"	"Scattered Clouds"	"19"	"54"	"37.9"	"3.3"	"0"	"0"	"-9999"	"-9999"	"82"	"partlycloudy"	"METAR KBOS 112354Z 19011KT 10SM SCT130 SCT220 06/03 A3019 RMK AO2 SLP222 T00610033 10100 20061 53002"	"-9999.00"	"-9999.00"	"30.19"	"1022.2"	"0"	"0"	"43.0"	"6.1"	"0"	"0"	"10.0"	"16.1"	"190"	"South"	"-9999.0"	"-9999.0"	"36.4"	"2.4"	"12.7"	"20.4"	
"20130311"	"Scattered Clouds"	"20"	"54"	"37.9"	"3.3"	"0"	"0"	"-9999"	"-9999"	"82"	"partlycloudy"	"METAR KBOS 120054Z 18010KT 10SM FEW130 SCT220 06/03 A3019 RMK AO2 SLP221 T00610033"	"-9999.00"	"-9999.00"	"30.19"	"1022.1"	"0"	"0"	"43.0"	"6.1"	"0"	"0"	"10.0"	"16.1"	"180"	"South"	"-9999.0"	"-9999.0"	"36.8"	"2.7"	"11.5"	"18.5"	
